name,type
.gitignore,file
.travis.yml,file
0001-Avoid-c99-features.patch,file
2048.c,file
6502,dir
6502.mk,file
6502dis.c,file
8051,dir
8051.c,file
8051.mk,file
8051_disas.h,file
AUTHORS,file
CONFIG,file
COPYING,file
COPYING.LESSER,file
COPYRIGHT,file
CSMFPAPI.sdb.txt,file
CSMTPAPI.sdb.txt,file
CSNCDAPI.sdb.txt,file
ChangeLog,file
DESCR,file
DEVELOPERS,file
Distribution,file
Dockerfile,file
Icon-72.png,file
Icon.png,file
Icon@2x.png,file
Info.plist,file
Jamroot,file
LICENSE,file
MSI.sdb.txt,file
Makefile,file
Makefile.lib,file
OLEAUT32.sdb.txt,file
OpenBSD,file
PackageInfo,file
PkgInfo,file
README,file
README.md,file
README.meta,file
Radare2,file
Radare2.iosapp,dir
Resources,dir
TODO,file
TODO.md,file
VERSION,file
WS2_32.sdb.txt,file
WSOCK32.sdb.txt,file
a,file
aarch64,dir
aarch64-dis-2.c,file
aarch64-dis.c,file
aarch64-dis.h,file
aarch64-opc-2.c,file
aarch64-opc.c,file
aarch64-opc.h,file
aarch64-tbl.h,file
aarch64.h,file
about.js,file
acorn.c,file
adler32.c,file
aes-find.c,file
aes.mk,file
affs.c,file
afl.sh,file
afs.c,file
afs_be.c,file
all.c,file
all.sh,file
all68k.r2,file
alloc.c,file
amiga.c,file
anal,dir
anal.c,file
anal.mk,file
anal_8051.c,file
anal_arc.c,file
anal_arm_cs.c,file
anal_arm_gnu.c,file
anal_avr.c,file
anal_bf.c,file
anal_cr16.c,file
anal_cris.c,file
anal_csr.c,file
anal_dalvik.c,file
anal_ebc.c,file
anal_ex.c,file
anal_gb.c,file
anal_h8300.c,file
anal_i8080.c,file
anal_java.c,file
anal_m68k.c,file
anal_malbolge.c,file
anal_mips_cs.c,file
anal_mips_gnu.c,file
anal_msp430.c,file
anal_nios2.c,file
anal_null.c,file
anal_ppc_cs.c,file
anal_ppc_gnu.c,file
anal_propeller.c,file
anal_sh.c,file
anal_sparc_cs.c,file
anal_sparc_gnu.c,file
anal_sysz.c,file
anal_tms320.c,file
anal_tms320_c55x_plus.c,file
anal_v850.c,file
anal_ws.c,file
anal_x86_cs.c,file
anal_x86_udis.c,file
anal_xcore_cs.c,file
anal_z80.c,file
analvars,file
android,file
android-aarch64.sh,file
android-arm.sh,file
android-build.sh,file
android-mips.sh,file
android-mips64.sh,file
android-shell.sh,file
android-x86.sh,file
android.mk,file
ansidecl.h,file
any.mk,file
aout.h,file
api.c,file
app.css,file
app.js,file
apple.c,file
apprentice.c,file
arc,dir
arc-dis.c,file
arc-dis.h,file
arc-ext.c,file
arc-ext.h,file
arc-opc-cgen.h,file
arc-opc.c,file
arc-opc.h,file
arc.h,file
arc.mk,file
arch,dir
arch.h,file
archive,file
arcompact-dis.c,file
arcompact-dis.h,file
arena.c,file
arg.c,file
argv.c,file
argv.r,file
arm,dir
arm,file
arm-dis.c,file
arm.c,file
arm.mk,file
arm_cs.mk,file
arm_gnu.mk,file
arm_winedbg.mk,file
armass.c,file
array.c,file
arrow.gif,file
arrow_d.gif,file
arrow_l.gif,file
arrow_r.gif,file
arrow_u.gif,file
asan.sh,file
ascmagic.c,file
asm,dir
asm-arm.h,file
asm.c,file
asm_6502.c,file
asm_8051.c,file
asm_arc.c,file
asm_arm_cs.c,file
asm_arm_gnu.c,file
asm_arm_winedbg.c,file
asm_avr.c,file
asm_bf.c,file
asm_cr16.c,file
asm_cris_gnu.c,file
asm_csr.c,file
asm_dalvik.c,file
asm_dcpu16.c,file
asm_ebc.c,file
asm_gas.c,file
asm_gb.c,file
asm_h8300.c,file
asm_i4004.c,file
asm_i8080.c,file
asm_java.c,file
asm_m68k.c,file
asm_malbolge.c,file
asm_mips_cs.c,file
asm_mips_gnu.c,file
asm_msil.c,file
asm_msp430.c,file
asm_nios2.c,file
asm_ppc_cs.c,file
asm_ppc_gnu.c,file
asm_propeller.c,file
asm_psosvm.c,file
asm_rar.c,file
asm_sh.c,file
asm_snes.c,file
asm_sparc_cs.c,file
asm_sparc_gnu.c,file
asm_spc700.c,file
asm_sysz.c,file
asm_tms320.c,file
asm_v850.c,file
asm_ws.c,file
asm_x86_as.c,file
asm_x86_cs.c,file
asm_x86_nasm.c,file
asm_x86_nz.c,file
asm_x86_olly.c,file
asm_x86_udis.c,file
asm_xcore_cs.c,file
asm_z80.c,file
asmserv.c,file
assembl.c,file
assembler.js,file
att2intel.mk,file
autogen.sh,file
avr,dir
avr.mk,file
avr_disasm.c,file
avr_disasm.h,file
avr_instructionset.c,file
b,file
b2a.pl,file
base64.c,file
base85.c,file
bb.c,file
bdiff.c,file
be_arm.c,file
be_arm.h,file
befs.c,file
befs_be.c,file
bf.mk,file
bfdbg.mk,file
bfdlink.h,file
bfvm.c,file
bfvm.h,file
big-gmp.c,file
big-ssl.c,file
big.c,file
bin,dir
bin.c,file
bin_any.c,file
bin_bf.c,file
bin_bios.c,file
bin_coff.c,file
bin_dbginfo_elf.c,file
bin_dbginfo_elf64.c,file
bin_dex.c,file
bin_elf.c,file
bin_elf64.c,file
bin_fs.c,file
bin_java.c,file
bin_mach0.c,file
bin_mach064.c,file
bin_mz.c,file
bin_ninds.c,file
bin_ningb.c,file
bin_ningba.c,file
bin_p9.c,file
bin_pe.c,file
bin_pe64.c,file
bin_pebble.c,file
bin_rar.c,file
bin_te.c,file
bin_write.c,file
bin_write_elf.c,file
bin_write_elf64.c,file
bin_xbe.c,file
bin_xtr_dyldcache.c,file
bin_xtr_fatmach0.c,file
bindiff,file
binr,dir
bins.sh,file
bios.mk,file
bitmap.c,file
blob,dir
bokken.sh,file
bp,dir
bp.c,file
bp_arm.c,file
bp_bf.c,file
bp_mips.c,file
bp_ppc.c,file
bp_sh.c,file
bp_x86.c,file
brainfuck,file
bsdlabel.c,file
bsdlabel.h,file
btree.c,file
btree.h,file
btrfs.c,file
buf.c,file
buffer.c,file
buffer.h,file
bufio.h,file
build,dir
build-harden.sh,file
build.sh,file
bytedump.r,file
bytepat.c,file
c.c,file
c55plus.c,file
c55plus.h,file
c55plus_decode.c,file
c55x,dir
c55x_gen_tbl.pl,file
c55x_plus,dir
cache.c,file
cafebabe,file
calc.c,file
callback.c,file
canvas.c,file
capstone-patches,dir
capstone.mk,file
cat.c,file
cc.c,file
cclass.h,file
cdb.c,file
cdb.h,file
cdb_make.c,file
cdb_make.h,file
changes-from-1.x,file
charset.h,file
check.sh,file
cherrypull.sh,file
chmod.c,file
clang-analyzer.sh,file
clang-format,file
clang.mk,file
class.c,file
class.h,file
clean.sh,file
client.c,file
clone-r2-bindings.sh,file
cmd.c,file
cmd_anal.c,file
cmd_api.c,file
cmd_cmp.c,file
cmd_debug.c,file
cmd_egg.c,file
cmd_eval.c,file
cmd_flag.c,file
cmd_hash.c,file
cmd_help.c,file
cmd_info.c,file
cmd_log.c,file
cmd_macro.c,file
cmd_magic.c,file
cmd_meta.c,file
cmd_mount.c,file
cmd_open.c,file
cmd_print.c,file
