name,type
.editorconfig,file
.gitattributes,file
.github,dir
.gitignore,file
.gitmodules,file
.ncrunch,dir
.nuke,file
AboutAssets.txt,file
AboutAvaloniaDialog.xaml,file
AboutAvaloniaDialog.xaml.cs,file
AboutResources.txt,file
Accents,dir
AccessKeyHandler.cs,file
AccessText.cs,file
ActivatedObservable.cs,file
ActivatedObservableTests.cs,file
ActivatedSubject.cs,file
ActivatedSubjectTests.cs,file
ActivatedValue.cs,file
ActivatedValueTests.cs,file
ActivityTracker.cs,file
AddNameScopeRegistration.cs,file
AdornerLayer.cs,file
AlignmentX.cs,file
AlignmentY.cs,file
AlwaysEnabledDelegateCommand.cs,file
AmbientAttribute.cs,file
AncestorFinder.cs,file
AncestorFinderTests.cs,file
Android,dir
AndroidFramebuffer.cs,file
AndroidKeyboardDevice.cs,file
AndroidKeyboardEventsHelper.cs,file
AndroidManifest.xml,file
AndroidMouseDevice.cs,file
AndroidPlatform.cs,file
AndroidThreadingInterface.cs,file
AndroidTouchEventsHelper.cs,file
AndroidWorkarounds.props,file
AngleOptions.cs,file
Animatable.cs,file
Animation,dir
Animation.cs,file
AnimationInstance`1.cs,file
AnimationIterationTests.cs,file
AnimationsPage.xaml,file
AnimationsPage.xaml.cs,file
AnimationsPageViewModel.cs,file
AnimatorKeyFrame.cs,file
Animator`1.cs,file
Animators,dir
App.config,file
App.paml,file
App.paml.cs,file
App.xaml,file
App.xaml.cs,file
AppBuilder.cs,file
AppBuilderBase.cs,file
AppBuilderDesktopExtensions.cs,file
AppBuilderExtensions.cs,file
AppBuilderTests.cs,file
AppDelegate.cs,file
Application.cs,file
ApplicationLifetimes,dir
ApplicationTests.cs,file
ApplyStyling.cs,file
ArcSegment.cs,file
ArcToHelper.cs,file
Arc_Absolute.expected.png,file
Arc_Relative.expected.png,file
ArgumentListParser.cs,file
ArrangeTests.cs,file
AssemblyInfo.cs,file
AssetLoader.cs,file
Assets,dir
AssignBindingAttribute.cs,file
AttachedLayout.cs,file
AttachedProperty.cs,file
AttachedPropertyOwner.cs,file
AttachedPropertyTests.cs,file
Attributes.cs,file
AutoCompleteBox.cs,file
AutoCompleteBox.xaml,file
AutoCompleteBoxPage.xaml,file
AutoCompleteBoxPage.xaml.cs,file
AutoCompleteBoxTests.cs,file
AutoDataTemplateBindingHook.cs,file
AutoDataTemplateBindingHookTest.cs,file
AutoSuspendHelper.cs,file
AutoSuspendHelperTest.cs,file
Avalonia,dir
Avalonia.Android,dir
Avalonia.Android.csproj,file
Avalonia.Android.v3.ncrunchproject,file
Avalonia.AndroidTestApplication,dir
Avalonia.AndroidTestApplication.csproj,file
Avalonia.AndroidTestApplication.v3.ncrunchproject,file
Avalonia.Animation,dir
Avalonia.Animation.UnitTests,dir
Avalonia.Animation.UnitTests.csproj,file
Avalonia.Animation.UnitTests.net47.v3.ncrunchproject,file
Avalonia.Animation.UnitTests.netcoreapp2.0.v3.ncrunchproject,file
Avalonia.Animation.csproj,file
Avalonia.Animation.v3.ncrunchproject,file
Avalonia.Base,dir
Avalonia.Base.UnitTests,dir
Avalonia.Base.UnitTests.csproj,file
Avalonia.Base.UnitTests.net461.v3.ncrunchproject,file
Avalonia.Base.UnitTests.net47.v3.ncrunchproject,file
Avalonia.Base.UnitTests.netcoreapp2.0.v3.ncrunchproject,file
Avalonia.Base.UnitTests.v3.ncrunchproject,file
Avalonia.Base.csproj,file
Avalonia.Base.v3.ncrunchproject,file
Avalonia.Benchmarks,dir
Avalonia.Benchmarks.csproj,file
Avalonia.Benchmarks.v3.ncrunchproject,file
Avalonia.Build.Tasks,dir
Avalonia.Build.Tasks.csproj,file
Avalonia.Build.Tasks.v3.ncrunchproject,file
Avalonia.Cairo.RenderTests.v3.ncrunchproject,file
Avalonia.Cairo.v3.ncrunchproject,file
Avalonia.Controls,dir
Avalonia.Controls.DataGrid,dir
Avalonia.Controls.DataGrid.csproj,file
Avalonia.Controls.DataGrid.v3.ncrunchproject,file
Avalonia.Controls.UnitTests,dir
Avalonia.Controls.UnitTests.csproj,file
Avalonia.Controls.UnitTests.net461.v3.ncrunchproject,file
Avalonia.Controls.UnitTests.net47.v3.ncrunchproject,file
Avalonia.Controls.UnitTests.netcoreapp2.0.v3.ncrunchproject,file
