name,type
.eslintignore,file
.eslintrc.js,file
.github,dir
.gitignore,file
.gitmodules,file
.node-version,file
.npmrc,file
.nvmrc,file
.travis.yml,file
.vscode,dir
App.vue,file
CHANGELOG.md,file
CONTRIBUTING.md,file
FUNDING.yml,file
Gruntfile.js,file
ISSUE_TEMPLATE.md,file
IntlTelInput.cjs,file
IntlTelInput.d.ts,file
IntlTelInput.js,file
IntlTelInput.mjs,file
IntlTelInput.vue,file
IntlTelInputWithUtils.cjs,file
IntlTelInputWithUtils.js,file
IntlTelInputWithUtils.mjs,file
IntlTelInputWithUtils.vue,file
LICENSE,file
LambdaTest logo -blue.svg,file
README.md,file
SetNumberApp.tsx,file
SimpleApp.tsx,file
ToggleDisabledApp.tsx,file
ValidationApp.tsx,file
_metadata.scss,file
allowDropdown.js,file
ar,dir
attachUtils.test.js,file
autoPlaceholder.js,file
bg,dir
bn,dir
bs,dir
build,dir
build.js,file
bump.js,file
ca,dir
closeCountryDropdownEvent.test.js,file
closure-compiler.js,file
composer.json,file
connect.js,file
containerClass.js,file
core,dir
countries.js,file
countries.ts,file
countryChangeEvent.test.js,file
countrySearch.test.js,file
cs,dir
cspell.json,file
css,dir
cssmin.js,file
customPlaceholder.js,file
da,dir
dark-mode2.png,file
data.js,file
data.min.js,file
data.ts,file
de,dir
defaults.js,file
demo,dir
demo.css,file
demo.html,file
demo.scss,file
dependabot.yml,file
destroy.js,file
dropdownContainer.js,file
dropdownShortcuts.test.js,file
el,dir
empty-country.webp,file
en,dir
es,dir
excludeCountries.js,file
extensions.json,file
fa,dir
fi,dir
flags.png,file
flags.webp,file
flags@2x.png,file
flags@2x.webp,file
formatOnDisplay.js,file
fr,dir
generate-sprite.js,file
geoIpLookup.js,file
getCountryData.js,file
getExtension.js,file
getNumber.js,file
getNumberType.js,file
getSelectedCountryData.js,file
getValidationError.js,file
globe.png,file
globe.webp,file
globe@2x.png,file
globe@2x.webp,file
globe_light.png,file
globe_light.webp,file
globe_light@2x.png,file
globe_light@2x.webp,file
grunt,dir
helpers,dir
helpers.js,file
hi,dir
hiddenInput.js,file
hr,dir
hu,dir
i18n,dir
i18n,file
id,dir
img,dir
index.html,file
index.js,file
index.ts,file
initialCountry.js,file
initialValues.test.js,file
interface.js,file
interface.ts,file
intl-tel-input,dir
intl-tel-input.ts,file
intlTelInput.css,file
intlTelInput.d.ts,file
intlTelInput.js,file
intlTelInput.min.css,file
intlTelInput.min.js,file
intlTelInput.scss,file
intlTelInputWithUtils.js,file
intlTelInputWithUtils.min.js,file
intlTelInputWithUtils.ts,file
isValidNumber.js,file
isValidNumberPrecise.js,file
it,dir
ja,dir
jasmine.js,file
jest.config.js,file
js,dir
ko,dir
lambda-test-white-logo.svg,file
loadUtils.test.js,file
main.js,file
matchers.js,file
methods,dir
mobile2.png,file
mr,dir
multipleInstances.test.js,file
nationalMode.js,file
nl,dir
no,dir
onlyCountries.js,file
openCountryDropdownEvent.test.js,file
options,dir
package-lock.json,file
package.json,file
pl,dir
placeholderNumberType.js,file
pt,dir
react,dir
react.tsx,file
react.webp,file
reactWithUtils.tsx,file
replace.js,file
ro,dir
ru,dir
sass.js,file
screenshots,dir
separate-dial-code4.png,file
separateDialCode.test.js,file
set-number,dir
set-number-bundle.js,file
set-number.html,file
setCountry.js,file
setDisabled.test.js,file
setNumber.js,file
setPlaceholderNumberType.js,file
settings.json,file
shell.js,file
simple,dir
simple-bundle.js,file
simple.html,file
sk,dir
spec,dir
spec.html,file
src,dir
static,dir
strictMode.test.js,file
sv,dir
te,dir
tests,dir
th,dir
third_party,dir
toggle-disabled,dir
toggle-disabled-bundle.js,file
toggle-disabled.html,file
tr,dir
translations.js,file
tsconfig.json,file
twilio.webp,file
types.ts,file
typescript.webp,file
uk,dir
ur,dir
useFullscreenPopup.js,file
usingDropdown.test.js,file
usingInput.test.js,file
utils-compiled.js,file
utils.js,file
validation,dir
validation-bundle.js,file
validation.html,file
vanilla2.png,file
vi,dir
vite.config.js,file
viteConfig.js,file
viteConfigWithUtils.js,file
vue,dir
vue-icon.png,file
watch.js,file
zh,dir
