name,type
.clang-format,file
.cmake-format.py,file
.dir-locals.el,file
.drone.yml,file
.editorconfig,file
.eslintrc.json,file
.gitattributes,file
.github,dir
.gitignore,file
.gitmodules,file
.gn,file
.keep,file
.lgtm.yml,file
.mailmap,file
.reuse,dir
.ruby-version,file
.travis-libcxx-setup.sh,file
.travis.sh,file
.travis.yml,file
.ycm_extra_conf.py,file
00.00.00.title.md,file
00.00.01.version.md,file
00.00.02.authors.md,file
00.00.03.last.modified.md,file
00.00.04.abstract.md,file
00.00.05.toc.md,file
0001-convert-floats-to-their-smallest-string-representati.patch,file
0002-localeconv-api-level-check.patch,file
01.00.00.scope.md,file
03.00.00.symbols.md,file
04.00.00.conventions.md,file
1.0,dir
1.1,dir
1.2,dir
16bit-constants.invalid.frag,file
3DS,dir
3DSConverter.cpp,file
3DSExporter.cpp,file
3DSExporter.h,file
3DSHelper.h,file
3DSLoader.cpp,file
3DSLoader.h,file
3MF,dir
3MFXmlTags.h,file
3d_viewer.py,file
3d_viewer_py3.py,file
3d_viewer_screenshot.png,file
404.html,file
50spirv-tools.el,file
AC,dir
ACLoader.cpp,file
ACLoader.h,file
AMD_gcn_shader.h,file
AMD_shader_ballot.h,file
AMD_shader_explicit_vertex_parameter.h,file
AMD_shader_trinary_minmax.h,file
AMF,dir
AMFImporter.cpp,file
AMFImporter.hpp,file
AMFImporter_Geometry.cpp,file
AMFImporter_Macro.hpp,file
AMFImporter_Material.cpp,file
AMFImporter_Node.hpp,file
AMFImporter_Postprocess.cpp,file
ANNOUNCE,file
APIReference.md,file
ASCIIMathML.js,file
ASE,dir
ASELoader.cpp,file
ASELoader.h,file
ASEParser.cpp,file
ASEParser.h,file
AST.FromFile.cpp,file
ASTHelpers.cpp,file
ASTHelpers.h,file
AUTHORS,file
AcquiredImage.h,file
AddCCompilerFlag.cmake,file
AddCXXCompilerFlag.cmake,file
AdvancedGuide.md,file
AiAnimBehavior.java,file
AiAnimation.java,file
AiBlendMode.java,file
AiBone.java,file
AiBoneWeight.java,file
AiBuiltInWrapperProvider.java,file
AiCamera.java,file
AiClassLoaderIOSystem.java,file
AiColor.java,file
AiConfig.java,file
AiConfigOptions.java,file
AiIOStream.java,file
AiIOSystem.java,file
AiInputStreamIOStream.java,file
AiLight.java,file
AiLightType.java,file
AiMaterial.java,file
AiMatrix4f.java,file
AiMesh.java,file
AiMeshAnim.java,file
AiMetadataEntry.java,file
AiNode.java,file
AiNodeAnim.java,file
AiPostProcessSteps.java,file
AiPrimitiveType.java,file
AiProgressHandler.java,file
AiQuaternion.java,file
AiScene.java,file
AiSceneFlag.java,file
AiShadingMode.java,file
AiTextureInfo.java,file
AiTextureMapMode.java,file
AiTextureMapping.java,file
AiTextureOp.java,file
AiTextureType.java,file
AiVector.java,file
AiWrapperProvider.java,file
Allocator.cpp,file
Allocator.h,file
Allocators.h,file
Android.cpp,file
Android.mk,file
